Date,Plant_ID,Plant_Name,Machine_ID,Machine_Type,Product_Line,Shift,Production_Units,Production_Value,Target_Production,Availability,Performance,Quality_Rate,OEE,Order_ID,Order_Date,Order_Value,Order_Due_Date,Order_Status,Billing_Date,Payment_Date,Downtime_Minutes,Downtime_Hours,Downtime_Reason,MTBF,MTTR,Fulfillment_Status,Fulfillment_Days
2023-01-02,P02,Chennai,M012,CNC,Engine Parts,Night,854,299754,988,81,83,98,56.45,ORD1041,2023-01-01,420430,2023-01-08,Paid,2022-12-31,2023-01-04,43,0.716666667,Material Shortage,108,38,OnTime,1
2023-01-02,P02,Chennai,M013,Grinder,Transmission,Morning,1127,404593,1114,96,91,99,75.04,,,,,,,,46,0.766666667,Operator Error,170,15,,
2023-01-02,P02,Chennai,M014,Drill,Suspension,Morning,1088,425408,1082,87,85,98,68.03,,,,,,,,28,0.466666667,Power Outage,156,22,,
2023-01-02,P02,Chennai,M015,Lathe,Exhaust,Night,922,329154,1071,81,92,97,60.88,ORD1042,2022-12-26,309141,2023-01-02,Shipped,,,44,0.733333333,Power Outage,110,16,OnTime,7
2023-01-02,P02,Chennai,M016,Press,Suspension,Morning,779,290567,865,96,94,96,76.97,,,,,,,,60,1,Power Outage,153,26,,
2023-01-02,P02,Chennai,M017,CNC,Engine Parts,Night,883,354966,851,77,89,95,59.71,,,,,,,,24,0.4,Electrical Fault,157,27,,
2023-01-02,P02,Chennai,M018,Milling,Engine Parts,Night,952,396032,925,89,79,95,54.99,ORD1043,2022-12-27,338530,2023-01-02,Paid,2022-12-30,2023-01-05,45,0.75,Mechanical Failure,142,34,OnTime,6
2023-01-02,P02,Chennai,M019,Milling,Transmission,Morning,908,336868,1054,90,86,97,63.54,,,,,,,,51,0.85,Electrical Fault,118,37,,
2023-01-02,P02,Chennai,M020,Drill,Engine Parts,Night,1105,447525,1159,81,81,98,62.3,,,,,,,,30,0.5,Preventive Maintenance,155,24,,
2023-01-02,P02,Chennai,M021,Lathe,Transmission,Morning,1042,406380,1158,96,95,99,82.26,ORD1044,2022-12-27,547996,2023-01-06,Billed,2022-12-30,,41,0.683333333,Software Issue,101,36,OnTime,6
2023-01-02,P02,Chennai,M022,Press,Chassis,Night,922,381708,936,77,78,98,54.31,ORD1045,2022-12-31,385061,2023-01-10,Processing,,,57,0.95,Software Issue,115,37,Delayed,7
2023-01-02,P02,Chennai,M023,Press,Brakes,Morning,1099,448392,1068,88,88,99,67.67,,,,,,,,32,0.533333333,Software Issue,175,28,,
2023-01-02,P02,Chennai,M024,Grinder,Brakes,Night,813,307314,929,77,87,96,56.71,,,,,,,,12,0.2,Software Issue,186,21,,
2023-01-02,P02,Chennai,M025,Drill,Engine Parts,Night,1209,475137,1195,87,82,97,60.93,,,,,,,,38,0.633333333,Material Shortage,167,27,,
2023-01-02,P03,Gurgaon,M001,Press,Chassis,Night,932,349500,1039,76,79,95,56.17,,,,,,,,26,0.433333333,Operator Error,157,28,,
2023-01-02,P03,Gurgaon,M002,Press,Transmission,Night,1041,379965,1145,78,89,98,61.31,,,,,,,,45,0.75,Material Shortage,101,15,,
2023-01-02,P03,Gurgaon,M003,Welder,Exhaust,Morning,831,315780,832,91,88,99,71.15,,,,,,,,35,0.583333333,Calibration,192,28,,
2023-01-02,P03,Gurgaon,M004,Grinder,Suspension,Night,971,398110,1023,83,86,98,62.82,,,,,,,,47,0.783333333,Software Issue,193,33,,
2023-01-02,P03,Gurgaon,M005,Welder,Exhaust,Night,1171,428586,1188,89,80,97,58.41,,,,,,,,34,0.566666667,Preventive Maintenance,166,17,,
2023-01-02,P03,Gurgaon,M006,Drill,Suspension,Morning,1129,398537,1144,90,93,96,73.41,,,,,,,,49,0.816666667,Quality Check,152,23,,
2023-01-02,P03,Gurgaon,M007,Press,Engine Parts,Night,826,319662,827,83,79,97,57.43,,,,,,,,22,0.366666667,Material Shortage,120,38,,
2023-01-02,P03,Gurgaon,M008,Milling,Transmission,Night,1073,378769,1092,83,78,96,56.29,,,,,,,,25,0.416666667,Calibration,172,26,,
2023-01-02,P03,Gurgaon,M009,Drill,Suspension,Night,1142,438528,1199,78,82,96,54.54,,,,,,,,31,0.516666667,Calibration,192,37,,
2023-01-02,P03,Gurgaon,M010,Grinder,Engine Parts,Night,988,347776,981,89,79,97,56.61,,,,,,,,59,0.983333333,Mechanical Failure,111,40,,
2023-01-02,P03,Gurgaon,M011,Drill,Chassis,Morning,1178,464132,1183,88,94,99,81.16,,,,,,,,15,0.25,Software Issue,128,22,,
2023-01-02,P03,Gurgaon,M012,Press,Suspension,Night,991,405319,963,84,92,97,70.24,,,,,,,,24,0.4,Quality Check,110,30,,
2023-01-02,P03,Gurgaon,M013,Lathe,Chassis,Night,1088,424320,1077,89,89,95,62.49,,,,,,,,47,0.783333333,Quality Check,181,43,,
2023-01-02,P03,Gurgaon,M014,Grinder,Transmission,Night,917,380555,1020,89,86,98,68.87,,,,,,,,29,0.483333333,Quality Check,155,22,,
2023-01-02,P03,Gurgaon,M015,Lathe,Brakes,Morning,911,375332,961,86,85,99,58.92,,,,,,,,58,0.966666667,Preventive Maintenance,197,19,,
2023-01-02,P03,Gurgaon,M016,Lathe,Suspension,Morning,1107,450549,1068,87,90,97,70.63,ORD1046,2022-12-29,495553,2023-01-03,Billed,2023-01-01,,20,0.333333333,Preventive Maintenance,156,39,OnTime,4
2023-01-02,P03,Gurgaon,M017,Grinder,Chassis,Morning,987,372099,1015,93,85,96,69.4,ORD1047,2022-12-28,395921,2023-01-04,Processing,,,28,0.466666667,Tool Change,185,34,Delayed,14
2023-01-02,P03,Gurgaon,M018,Press,Chassis,Night,1126,450400,1121,89,86,96,68.85,ORD1048,2022-12-27,496742,2023-01-05,Processing,,,39,0.65,Quality Check,199,25,Delayed,9
2023-01-02,P03,Gurgaon,M019,Grinder,Suspension,Night,990,397980,1028,80,85,98,59.56,,,,,,,,40,0.666666667,Tool Change,186,37,,
2023-01-02,P03,Gurgaon,M020,Welder,Suspension,Morning,823,316032,955,89,95,96,79.24,,,,,,,,29,0.483333333,Mechanical Failure,149,33,,
2023-01-02,P03,Gurgaon,M021,Drill,Brakes,Morning,933,389061,906,96,92,99,82.16,ORD1049,2022-12-28,250752,2023-01-07,Shipped,,,32,0.533333333,Quality Check,134,45,OnTime,5
2023-01-02,P03,Gurgaon,M022,Welder,Brakes,Night,762,290322,805,82,87,95,56.36,ORD1050,2022-12-27,280166,2023-01-04,Produced,,,38,0.633333333,Electrical Fault,184,23,Delayed,15
2023-01-02,P03,Gurgaon,M023,Welder,Chassis,Morning,995,404965,1110,95,89,96,71.85,,,,,,,,51,0.85,Power Outage,192,24,,
2023-01-02,P03,Gurgaon,M024,Drill,Chassis,Morning,1186,418658,1132,87,93,96,62.97,,,,,,,,52,0.866666667,Material Shortage,129,31,,
2023-01-02,P03,Gurgaon,M025,Press,Suspension,Night,1165,455515,1192,77,84,96,54.83,ORD1051,2022-12-26,508614,2023-01-03,Produced,,,24,0.4,Electrical Fault,114,41,Delayed,17
2023-01-02,P04,Bengaluru,M001,Press,Exhaust,Night,946,385968,922,75,78,95,52.25,ORD1052,2022-12-29,532633,2023-01-04,Shipped,,,51,0.85,Calibration,167,45,OnTime,4
2023-01-02,P04,Bengaluru,M002,CNC,Engine Parts,Night,901,365806,907,83,90,95,58.73,ORD1053,2022-12-31,425341,2023-01-08,Billed,2022-12-30,,42,0.7,Material Shortage,170,34,OnTime,2
2023-01-02,P04,Bengaluru,M003,Welder,Brakes,Morning,1088,416704,1199,87,92,97,78.2,ORD1054,2022-12-26,553271,2023-01-02,Shipped,,,17,0.283333333,Quality Check,105,25,OnTime,7
2023-01-02,P04,Bengaluru,M004,Press,Engine Parts,Night,778,290972,871,76,78,97,50.24,,,,,,,,29,0.483333333,Calibration,131,18,,
2023-01-02,P04,Bengaluru,M005,Welder,Suspension,Morning,866,330812,1018,94,88,99,69.03,ORD1055,2022-12-26,597125,2023-01-02,Paid,2022-12-31,2023-01-06,57,0.95,Operator Error,195,17,OnTime,7
2023-01-02,P04,Bengaluru,M006,CNC,Engine Parts,Morning,958,376494,1075,88,85,96,66.19,,,,,,,,15,0.25,Software Issue,177,18,,
2023-01-02,P04,Bengaluru,M007,Drill,Engine Parts,Morning,802,294334,816,94,90,98,79.02,ORD1056,2022-12-28,339917,2023-01-06,Processing,,,19,0.316666667,Tool Change,179,42,Delayed,14
2023-01-02,P04,Bengaluru,M008,Lathe,Exhaust,Night,1003,352053,1048,76,86,95,52.68,,,,,,,,36,0.6,Power Outage,141,19,,
2023-01-02,P04,Bengaluru,M009,Drill,Brakes,Morning,817,306375,873,87,93,98,71.73,,,,,,,,26,0.433333333,Calibration,175,35,,
2023-01-02,P04,Bengaluru,M010,Welder,Exhaust,Night,1064,440496,1062,84,78,97,57.33,,,,,,,,16,0.266666667,Calibration,141,36,,
2023-01-02,P04,Bengaluru,M011,Milling,Exhaust,Morning,970,389940,1044,97,88,96,69.35,,,,,,,,30,0.5,Quality Check,169,33,,
2023-01-02,P04,Bengaluru,M012,Grinder,Exhaust,Night,993,412095,1160,85,80,97,58.93,ORD1057,2022-12-26,530960,2022-12-31,Produced,,,39,0.65,Power Outage,101,27,Delayed,15
2023-01-02,P04,Bengaluru,M013,Grinder,Chassis,Night,961,381517,1100,83,81,98,57.5,ORD1058,2022-12-27,296222,2023-01-03,Billed,2023-01-01,,16,0.266666667,Operator Error,103,21,OnTime,6
2023-01-02,P04,Bengaluru,M014,CNC,Suspension,Night,816,307632,957,81,87,95,56.98,,,,,,,,59,0.983333333,Preventive Maintenance,149,30,,
2023-01-02,P04,Bengaluru,M015,Lathe,Suspension,Morning,983,371574,1147,92,85,96,60.87,,,,,,,,54,0.9,Quality Check,126,15,,
2023-01-02,P04,Bengaluru,M016,Lathe,Transmission,Night,1096,460320,1154,84,78,97,64.62,ORD1059,2022-12-30,526945,2023-01-07,Shipped,,,15,0.25,Quality Check,179,37,OnTime,3
2023-01-02,P04,Bengaluru,M017,Lathe,Suspension,Morning,824,297464,868,98,86,98,77.73,ORD1060,2023-01-01,272508,2023-01-06,Produced,,,41,0.683333333,Mechanical Failure,171,36,Delayed,10
2023-01-02,P04,Bengaluru,M018,Milling,Engine Parts,Morning,709,253113,828,87,87,99,67.9,,,,,,,,23,0.383333333,Operator Error,124,31,,
2023-01-02,P04,Bengaluru,M019,Press,Exhaust,Night,1028,393724,1045,81,82,97,53.3,,,,,,,,54,0.9,Tool Change,185,35,,
2023-01-02,P04,Bengaluru,M020,CNC,Engine Parts,Night,739,271952,856,89,82,95,63.17,ORD1061,2022-12-31,240693,2023-01-09,Processing,,,40,0.666666667,Software Issue,137,23,Delayed,5
2023-01-02,P04,Bengaluru,M021,Drill,Suspension,Night,780,304200,901,86,78,98,54.65,,,,,,,,60,1,Operator Error,113,26,,
2023-01-02,P04,Bengaluru,M022,Lathe,Transmission,Night,706,279576,820,76,84,95,52.82,,,,,,,,45,0.75,Software Issue,195,29,,
2023-01-02,P04,Bengaluru,M023,Press,Suspension,Morning,998,377244,1147,98,95,99,88.48,ORD1062,2022-12-26,347082,2023-01-03,Shipped,,,39,0.65,Mechanical Failure,178,18,OnTime,7
2023-01-02,P04,Bengaluru,M024,Press,Chassis,Morning,948,334644,1115,92,93,98,76.1,ORD1063,2022-12-30,585295,2023-01-05,Shipped,,,21,0.35,Preventive Maintenance,101,35,OnTime,3
2023-01-02,P04,Bengaluru,M025,Lathe,Chassis,Night,947,363648,1048,87,92,96,70.37,,,,,,,,37,0.616666667,Software Issue,138,29,,
2023-01-02,P05,Delhi,M001,Grinder,Exhaust,Night,1031,402090,1120,86,83,98,65.48,,,,,,,,33,0.55,Tool Change,163,22,,
2023-01-02,P05,Delhi,M002,Drill,Exhaust,Night,1094,440882,1189,86,83,97,56.49,ORD1064,2022-12-28,358188,2023-01-07,Paid,2022-12-30,2023-01-03,48,0.8,Quality Check,120,34,OnTime,5
2023-01-02,P05,Delhi,M003,Lathe,Brakes,Morning,860,328520,948,90,96,98,70.26,,,,,,,,55,0.916666667,Calibration,124,20,,
2023-01-02,P05,Delhi,M004,Drill,Brakes,Night,927,324450,975,87,89,95,65.73,,,,,,,,40,0.666666667,Mechanical Failure,151,34,,
2023-01-02,P05,Delhi,M005,Drill,Exhaust,Morning,822,308250,827,96,85,97,77.85,,,,,,,,31,0.516666667,Calibration,196,34,,
2023-01-02,P05,Delhi,M006,Milling,Transmission,Morning,1202,488012,1174,93,93,99,71.72,ORD1065,2022-12-31,297578,2023-01-05,Produced,,,53,0.883333333,Calibration,119,25,Delayed,9
2023-01-02,P05,Delhi,M007,Grinder,Brakes,Morning,1114,450056,1074,93,87,97,74.4,,,,,,,,39,0.65,Calibration,140,20,,
2023-01-02,P05,Delhi,M008,Grinder,Engine Parts,Morning,754,284258,882,90,95,96,79.38,,,,,,,,12,0.2,Quality Check,180,24,,
2023-01-02,P05,Delhi,M009,CNC,Engine Parts,Morning,861,341817,898,98,91,98,72.61,ORD1066,2022-12-31,343787,2023-01-07,Billed,2022-12-30,,54,0.9,Operator Error,153,15,OnTime,2
2023-01-02,P05,Delhi,M010,Grinder,Exhaust,Morning,889,359156,984,95,93,97,85.76,,,,,,,,18,0.3,Electrical Fault,180,30,,
2023-01-02,P05,Delhi,M011,Milling,Suspension,Night,898,334056,983,80,78,95,54.51,,,,,,,,11,0.183333333,Preventive Maintenance,182,32,,
2023-01-02,P05,Delhi,M012,CNC,Suspension,Night,900,372600,978,85,83,97,64.68,,,,,,,,31,0.516666667,Preventive Maintenance,107,44,,
2023-01-02,P05,Delhi,M013,Milling,Chassis,Night,1086,456120,1082,89,85,95,65.29,,,,,,,,36,0.6,Calibration,139,15,,
2023-01-02,P05,Delhi,M014,Milling,Engine Parts,Night,786,288462,807,78,84,97,55.11,,,,,,,,38,0.633333333,Mechanical Failure,163,26,,
2023-01-02,P05,Delhi,M015,Grinder,Chassis,Night,786,318330,845,76,78,98,49.31,ORD1067,2022-12-31,411647,2023-01-05,Processing,,,46,0.766666667,Quality Check,180,42,Delayed,9
2023-01-02,P05,Delhi,M016,CNC,Brakes,Morning,911,363489,934,89,95,99,81.26,,,,,,,,17,0.283333333,Electrical Fault,144,45,,
2023-01-02,P05,Delhi,M017,Grinder,Brakes,Night,853,300256,845,79,78,95,54.6,,,,,,,,33,0.55,Tool Change,165,42,,
2023-01-02,P05,Delhi,M018,Lathe,Transmission,Night,752,303056,811,83,86,96,63.76,ORD1068,2022-12-27,378971,2023-01-02,Paid,2022-12-31,2023-01-05,52,0.866666667,Power Outage,182,27,OnTime,6
2023-01-02,P05,Delhi,M019,Press,Brakes,Morning,1057,401660,1190,86,96,99,65.63,,,,,,,,56,0.933333333,Preventive Maintenance,154,39,,
2023-01-02,P05,Delhi,M020,Welder,Exhaust,Morning,1164,473748,1156,86,88,96,64.32,,,,,,,,10,0.166666667,Mechanical Failure,183,18,,
2023-01-02,P05,Delhi,M021,Welder,Transmission,Night,755,271045,816,86,92,95,71.01,ORD1069,2022-12-31,497914,2023-01-06,Shipped,,,37,0.616666667,Operator Error,117,26,OnTime,2
2023-01-02,P05,Delhi,M022,Milling,Transmission,Night,883,368211,850,84,92,97,66.46,,,,,,,,59,0.983333333,Software Issue,196,35,,
2023-01-02,P05,Delhi,M023,Grinder,Brakes,Night,919,336354,916,89,78,95,57.4,,,,,,,,43,0.716666667,Power Outage,141,24,,
2023-01-02,P05,Delhi,M024,Press,Brakes,Night,1039,432224,1144,84,89,95,62.41,,,,,,,,52,0.866666667,Mechanical Failure,199,15,,
2023-01-02,P05,Delhi,M025,Lathe,Engine Parts,Morning,813,284550,934,93,97,98,77.21,ORD1070,2023-01-01,346067,2023-01-11,Produced,,,20,0.333333333,Calibration,147,15,Delayed,7
2023-01-03,P01,Pune,M001,Milling,Exhaust,Night,905,323990,880,80,79,97,55.43,,,,,,,,60,1,Power Outage,116,42,,
2023-01-03,P01,Pune,M002,Drill,Engine Parts,Morning,840,296520,868,95,85,98,70.87,,,,,,,,38,0.633333333,Operator Error,142,37,,
2023-01-03,P01,Pune,M003,Welder,Chassis,Morning,826,315532,922,94,93,97,73.71,,,,,,,,18,0.3,Electrical Fault,149,23,,
2023-01-03,P01,Pune,M004,Lathe,Suspension,Morning,1084,432516,1121,89,89,98,71.38,ORD1071,2022-12-28,490080,2023-01-02,Produced,,,19,0.316666667,Software Issue,110,34,Delayed,14
2023-01-03,P01,Pune,M005,Milling,Suspension,Morning,714,268464,1190,92,97,99,56.39,,,,,,,,240,4,Material Shortage,125,40,,
2023-01-03,P01,Pune,M006,Welder,Chassis,Morning,1027,359450,1023,92,94,98,81.19,,,,,,,,35,0.583333333,Material Shortage,106,26,,
2023-01-03,P01,Pune,M007,Welder,Brakes,Night,802,282304,862,77,88,95,60.78,ORD1072,2023-01-02,536853,2023-01-07,Billed,2022-12-31,,10,0.166666667,Mechanical Failure,145,20,OnTime,1
2023-01-03,P01,Pune,M008,Press,Suspension,Morning,1207,436934,1154,93,88,98,67.48,,,,,,,,60,1,Power Outage,176,19,,
2023-01-03,P01,Pune,M009,Welder,Suspension,Morning,1118,413660,1091,94,90,99,74.91,,,,,,,,34,0.566666667,Electrical Fault,185,19,,
2023-01-03,P01,Pune,M010,Press,Chassis,Morning,968,359128,1086,86,86,98,70.23,,,,,,,,19,0.316666667,Quality Check,172,36,,
2023-01-03,P01,Pune,M011,Welder,Exhaust,Night,826,332878,918,77,89,97,62.05,,,,,,,,31,0.516666667,Electrical Fault,134,32,,
2023-01-03,P01,Pune,M012,Press,Engine Parts,Morning,1071,446607,1040,97,89,96,79.76,,,,,,,,32,0.533333333,Electrical Fault,147,35,,
2023-01-03,P01,Pune,M013,Milling,Chassis,Night,999,365634,1026,84,80,97,63.61,,,,,,,,27,0.45,Mechanical Failure,160,27,,
2023-01-03,P01,Pune,M014,Welder,Suspension,Morning,875,358750,885,91,85,97,63.21,,,,,,,,43,0.716666667,Software Issue,127,28,,
2023-01-03,P01,Pune,M015,Welder,Chassis,Morning,1181,428703,1199,89,86,97,62.02,,,,,,,,56,0.933333333,Software Issue,113,28,,
2023-01-03,P01,Pune,M016,Press,Transmission,Morning,1020,394740,1060,97,94,97,80,,,,,,,,22,0.366666667,Operator Error,120,22,,
2023-01-03,P01,Pune,M017,CNC,Engine Parts,Night,1072,409504,1066,75,90,97,53.11,,,,,,,,57,0.95,Quality Check,143,26,,
2023-01-03,P01,Pune,M018,CNC,Transmission,Morning,1087,434800,1145,90,96,98,83.76,,,,,,,,22,0.366666667,Mechanical Failure,111,29,,
2023-01-03,P01,Pune,M019,Drill,Brakes,Night,712,281240,830,77,91,98,62.74,,,,,,,,42,0.7,Quality Check,172,27,,
2023-01-03,P01,Pune,M020,Lathe,Suspension,Morning,921,351822,1021,94,90,99,78.48,,,,,,,,35,0.583333333,Power Outage,198,20,,
2023-01-03,P01,Pune,M021,Press,Engine Parts,Night,800,284800,828,85,91,95,68.92,ORD1073,2023-01-01,570308,2023-01-07,Shipped,,,24,0.4,Electrical Fault,113,16,OnTime,2
2023-01-03,P01,Pune,M022,Grinder,Suspension,Morning,850,356150,919,96,89,96,75.85,,,,,,,,13,0.216666667,Operator Error,140,43,,
2023-01-03,P01,Pune,M023,Press,Suspension,Morning,711,294354,823,92,93,96,76.86,ORD1074,2022-12-27,293865,2023-01-01,Processing,,,28,0.466666667,Power Outage,142,44,Delayed,10
2023-01-03,P01,Pune,M024,CNC,Exhaust,Morning,724,291048,825,92,96,98,81.98,,,,,,,,33,0.55,Preventive Maintenance,169,26,,
2023-01-03,P01,Pune,M025,Drill,Engine Parts,Night,851,302956,955,90,91,95,74.79,,,,,,,,21,0.35,Preventive Maintenance,180,38,,
2023-01-03,P02,Chennai,M001,Milling,Brakes,Night,1025,410000,1126,88,80,95,64.98,,,,,,,,19,0.316666667,Calibration,186,29,,
2023-01-03,P02,Chennai,M002,Welder,Engine Parts,Morning,1104,408480,1184,92,93,96,72.85,,,,,,,,17,0.283333333,Electrical Fault,111,34,,
2023-01-03,P02,Chennai,M003,Press,Exhaust,Night,914,376568,941,86,91,95,65.07,,,,,,,,22,0.366666667,Operator Error,190,30,,
2023-01-03,P02,Chennai,M004,Milling,Transmission,Night,806,323206,867,88,78,98,64.83,,,,,,,,36,0.6,Electrical Fault,153,15,,
2023-01-03,P02,Chennai,M005,CNC,Exhaust,Morning,1205,483205,1175,94,85,97,67.85,,,,,,,,22,0.366666667,Electrical Fault,120,33,,
2023-01-03,P02,Chennai,M006,Press,Brakes,Night,734,300940,834,90,85,97,63.4,,,,,,,,59,0.983333333,Calibration,110,26,,
2023-01-03,P02,Chennai,M007,Drill,Suspension,Morning,823,345660,907,85,95,97,68.54,ORD1075,2023-01-01,545475,2023-01-11,Billed,2022-12-31,,14,0.233333333,Quality Check,100,44,OnTime,2
2023-01-03,P02,Chennai,M008,Lathe,Transmission,Night,984,369984,1074,75,85,98,56.44,ORD1076,2023-01-01,510503,2023-01-09,Produced,,,19,0.316666667,Electrical Fault,150,23,Delayed,10
2023-01-03,P02,Chennai,M009,Grinder,Transmission,Morning,863,318447,843,92,94,96,81.76,,,,,,,,10,0.166666667,Preventive Maintenance,123,40,,
2023-01-03,P02,Chennai,M010,Welder,Transmission,Morning,1026,368334,1067,85,90,96,66.75,,,,,,,,38,0.633333333,Software Issue,116,27,,
2023-01-03,P02,Chennai,M011,Press,Engine Parts,Night,940,349680,996,82,91,95,71.25,ORD1077,2022-12-30,301185,2023-01-06,Paid,2022-12-31,2023-01-03,21,0.35,Calibration,172,25,OnTime,4
2023-01-03,P02,Chennai,M012,CNC,Chassis,Night,984,411312,1102,90,86,95,59.65,,,,,,,,58,0.966666667,Electrical Fault,181,18,,
2023-01-03,P02,Chennai,M013,Grinder,Engine Parts,Morning,944,376656,933,91,95,98,74.92,,,,,,,,47,0.783333333,Software Issue,187,27,,
2023-01-03,P02,Chennai,M014,Drill,Exhaust,Morning,1107,438372,1199,96,87,97,73.53,,,,,,,,43,0.716666667,Preventive Maintenance,166,17,,
2023-01-03,P02,Chennai,M015,Lathe,Chassis,Night,1050,400050,1110,82,79,96,59.84,,,,,,,,37,0.616666667,Mechanical Failure,156,23,,
2023-01-03,P02,Chennai,M016,Press,Engine Parts,Night,1130,454260,1111,88,80,98,61.02,,,,,,,,45,0.75,Mechanical Failure,100,15,,
2023-01-03,P02,Chennai,M017,CNC,Exhaust,Night,990,401940,1073,82,84,98,59.82,ORD1078,2023-01-02,573124,2023-01-12,Shipped,,,18,0.3,Operator Error,173,23,OnTime,1
2023-01-03,P02,Chennai,M018,Milling,Exhaust,Morning,1103,399286,1130,93,90,96,74.98,,,,,,,,20,0.333333333,Quality Check,169,45,,
2023-01-03,P02,Chennai,M019,Milling,Engine Parts,Morning,842,340168,820,94,86,96,65.22,,,,,,,,35,0.583333333,Software Issue,166,41,,
2023-01-03,P02,Chennai,M020,Drill,Suspension,Night,782,298724,816,86,92,97,73.69,ORD1079,2022-12-27,217927,2023-01-06,Shipped,,,24,0.4,Electrical Fault,161,25,OnTime,7
2023-01-03,P02,Chennai,M021,Lathe,Engine Parts,Night,1087,441322,1105,79,84,95,58.33,,,,,,,,23,0.383333333,Material Shortage,126,20,,
2023-01-03,P02,Chennai,M022,Press,Engine Parts,Morning,830,335320,851,90,94,99,72.56,,,,,,,,29,0.483333333,Preventive Maintenance,172,15,,
2023-01-03,P02,Chennai,M023,Press,Suspension,Morning,1058,387228,1112,91,95,96,75.28,ORD1080,2022-12-29,336804,2023-01-03,Paid,2022-12-31,2023-01-03,11,0.183333333,Software Issue,110,32,OnTime,5
2023-01-03,P02,Chennai,M024,Grinder,Exhaust,Morning,1094,415720,1065,87,95,98,79.03,ORD1081,2022-12-29,575564,2023-01-03,Shipped,,,13,0.216666667,Power Outage,190,24,OnTime,5
2023-01-03,P02,Chennai,M025,Drill,Suspension,Night,1041,407031,1162,79,78,98,60.13,ORD1082,2022-12-31,425851,2023-01-09,Billed,2023-01-02,,25,0.416666667,Mechanical Failure,131,21,OnTime,3
2023-01-03,P03,Gurgaon,M001,Press,Brakes,Morning,802,314384,920,95,93,98,69.64,,,,,,,,58,0.966666667,Quality Check,148,35,,
2023-01-03,P03,Gurgaon,M002,Press,Chassis,Morning,908,334144,875,94,89,97,79.45,,,,,,,,18,0.3,Power Outage,111,30,,
2023-01-03,P03,Gurgaon,M003,Welder,Engine Parts,Morning,927,375435,937,88,92,96,71.2,,,,,,,,40,0.666666667,Electrical Fault,190,29,,
2023-01-03,P03,Gurgaon,M004,Grinder,Engine Parts,Morning,1049,418551,1149,98,90,96,77.43,,,,,,,,26,0.433333333,Mechanical Failure,153,15,,
2023-01-03,P03,Gurgaon,M005,Welder,Brakes,Morning,1063,424137,1133,94,95,99,77.75,ORD1083,2022-12-31,461178,2023-01-08,Processing,,,14,0.233333333,Material Shortage,175,26,Delayed,12
2023-01-03,P03,Gurgaon,M006,Drill,Chassis,Night,1088,400384,1131,85,81,97,64.56,,,,,,,,36,0.6,Calibration,129,34,,
2023-01-03,P03,Gurgaon,M007,Press,Exhaust,Morning,857,349656,886,94,90,97,78.84,,,,,,,,27,0.45,Power Outage,134,17,,
2023-01-03,P03,Gurgaon,M008,Milling,Chassis,Morning,1072,432016,1125,91,85,96,64.97,,,,,,,,42,0.7,Power Outage,115,21,,
2023-01-03,P03,Gurgaon,M009,Drill,Transmission,Night,1082,387356,1114,90,81,95,67.07,,,,,,,,22,0.366666667,Operator Error,179,41,,
2023-01-03,P03,Gurgaon,M010,Grinder,Chassis,Night,1028,378304,1039,90,81,96,60.27,ORD1084,2022-12-28,322335,2023-01-06,Paid,2023-01-02,2023-01-04,44,0.733333333,Calibration,108,23,OnTime,6
2023-01-03,P03,Gurgaon,M011,Drill,Brakes,Night,1078,377300,1162,89,85,97,68.6,,,,,,,,16,0.266666667,Mechanical Failure,123,29,,
2023-01-03,P03,Gurgaon,M012,Press,Exhaust,Night,1010,424200,1123,89,79,97,62.07,ORD1085,2022-12-29,514493,2023-01-07,Produced,,,38,0.633333333,Tool Change,195,21,Delayed,8
2023-01-03,P03,Gurgaon,M013,Lathe,Chassis,Night,1153,440446,1162,89,92,96,76.08,,,,,,,,35,0.583333333,Operator Error,126,35,,
2023-01-03,P03,Gurgaon,M014,Grinder,Transmission,Morning,1091,442946,1182,89,93,99,74.76,,,,,,,,15,0.25,Mechanical Failure,196,19,,
2023-01-03,P03,Gurgaon,M015,Lathe,Exhaust,Night,1045,372020,1146,77,81,96,50.01,,,,,,,,37,0.616666667,Preventive Maintenance,191,15,,
2023-01-03,P03,Gurgaon,M016,Lathe,Exhaust,Morning,996,356568,965,93,96,98,81.55,ORD1086,2022-12-28,394292,2023-01-03,Processing,,,54,0.9,Software Issue,112,43,Delayed,11
2023-01-03,P03,Gurgaon,M017,Grinder,Exhaust,Morning,942,355134,968,89,94,97,69.51,,,,,,,,39,0.65,Power Outage,186,33,,
2023-01-03,P03,Gurgaon,M018,Press,Exhaust,Night,834,299406,968,79,91,96,63.7,,,,,,,,38,0.633333333,Power Outage,191,23,,
2023-01-03,P03,Gurgaon,M019,Grinder,Exhaust,Night,928,334080,995,81,92,95,65.8,,,,,,,,42,0.7,Operator Error,116,24,,
2023-01-03,P03,Gurgaon,M020,Welder,Transmission,Morning,940,370360,1104,93,89,98,74.63,,,,,,,,16,0.266666667,Quality Check,156,32,,
